Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals) "
0.7310724566785062,-1.058715056847561,-0.8826579025772248,0.9875943394936091,-1.255295180044034,0.04613033594414773,0.08749334308848326,-0.48271341335731743,22.53207568
-0.25866907277604023,-1.058715056847561,-0.8826579025772248,0.20548897388777088,-1.255295180044034,1.739534352244242,0.25393214413853954,0.11653070543144965,17.54026944
0.9014014904233152,-1.058715056847561,-0.8826579025772248,0.4300853927114828,0.547691250875043,0.5282715507055193,-0.4685839000359722,0.11653070543144965,39.05192064
0.39451724650728187,-1.058715056847561,-0.8826579025772248,0.5620380142302914,-1.255295180044034,-0.029752776553253476,0.5210671786084812,1.7810643816618965,34.48758952
1.51558661232384,-1.058715056847561,-0.8826579025772248,1.9663721071519968,-1.255295180044034,-0.49515947018698575,-2.384744649180772,-1.054108998969429,38.60376124
1.6474110855680524,-1.058715056847561,-0.8826579025772248,0.8621581413788818,-1.255295180044034,1.8161948913974735,-2.092147704014316,2.14795036928757,55.15808
0.6032216948218068,-1.058715056847561,-0.8826579025772248,0.5182819038677307,-1.255295180044034,-0.5057046350540457,0.8649891334304264,-1.054108998969429,23.404952296
1.51558661232384,-1.058715056847561,-0.8826579025772248,1.9663721071519968,-1.255295180044034,-0.49515947018698575,-2.384744649180772,2.14795036928757,42.131120456
0.6490737293785445,-1.058715056847561,-0.8826579025772248,0.734835614079347,-1.255295180044034,-0.029752776553253476,0.1591889712723461,0.11653070543144965,32.03994972
1.5424968666892322,-1.058715056847561,-0.8826579025772248,0.5182819038677307,-1.255295180044034,-0.4399452764151976,-0.6980515059226455,-1.054108998969429,34.569637164
-0.08171101606351985,-1.058715056847561,-0.8826579025772248,0.5182819038677307,-1.255295180044034,-1.0641454044614074,1.9314019594283978,-1.054108998969429,10.222171176
1.0546980252681986,-1.058715056847561,-0.8826579025772248,0.20548897388777088,-1.255295180044034,0.8513185393834815,-0.4177873954002849,0.11653070543144965,39.0932892
0.7237249826223631,-1.058715056847561,-0.8826579025772248,0.5182819038677307,-1.255295180044034,0.933703889699602,0.45211548277475366,-1.054108998969429,18.12632404
0.30086009216705906,-1.058715056847561,-0.8826579025772248,0.250887412473749,-1.255295180044034,1.4280202124799724,0.015241210283589888,0.11653070543144965,25.17966352
1.0286847948986866,-1.058715056847561,-0.8826579025772248,0.5182819038677307,-1.255295180044034,-0.38236659883158514,0.2137840625245597,-1.6841691058654633,19.199148696
1.6474110855680524,-1.058715056847561,-0.8826579025772248,-1.5036690499605248,0.7411685798128911,0.76837733189821,-1.4762469986137639,0.11653070543144965,69.83702404
0.9150998626667158,-1.058715056847561,-0.8826579025772248,1.4558487673548255,-1.255295180044034,0.412557305869214,-0.0653770448860104,0.7307819861799167,36.3009114
0.13060516849318454,-1.058715056847561,-0.8826579025772248,0.4742984880160494,-1.255295180044034,-0.029752776553253476,1.0116851571595402,1.7810643816618965,32.32952964
1.51558661232384,-1.058715056847561,-0.8826579025772248,1.9663721071519968,-1.255295180044034,-0.49515947018698575,-2.384744649180772,0.11653070543144965,39.28978986
0.5407874149533299,-1.058715056847561,-0.8826579025772248,0.1598457986015897,-1.255295180044034,1.1199654104911874,0.18296532232107066,-1.054108998969429,17.54026944
0.23943634442678316,-1.058715056847561,-0.8826579025772248,0.5182819038677307,-1.255295180044034,-0.745394261986256,1.429049936899481,0.11653070543144965,25.573354316
0.41947984495849705,-1.058715056847561,-0.8826579025772248,0.5182819038677307,-1.255295180044034,-0.004406323883110127,0.946286037735899,2.4086100067562097,38.11423328
1.7580850182687553,-1.058715056847561,-0.8826579025772248,-1.7868656338394073,-1.255295180044034,-0.9788818831227613,1.4363168814075664,0.11653070543144965,74.98740975999999
-0.08171101606351985,-1.058715056847561,-0.8826579025772248,0.5182819038677307,-1.255295180044034,-1.0641454044614074,1.9314019594283978,1.156012467003498,21.859147104
-0.11206839599270678,-1.058715056847561,-0.8826579025772248,0.20548897388777088,-1.255295180044034,1.6623927487387016,0.19483076226374377,0.11653070543144965,19.69143456
0.6490737293785445,-1.058715056847561,-0.8826579025772248,0.734835614079347,-1.255295180044034,-0.029752776553253476,0.1591889712723461,2.4211134307462543,38.89334116
-0.10698391673049001,-1.058715056847561,-0.8826579025772248,0.23729342211279295,-1.255295180044034,1.6690238871841097,0.19838744690535629,-1.054108998969429,11.483912255999998
1.8452271335688804,-1.058715056847561,-0.8826579025772248,-0.3591727894986849,-1.255295180044034,1.8161948913974735,-2.092147704014316,0.11653070543144965,67.30664712
0.23943634442678316,-1.058715056847561,-0.8826579025772248,0.5182819038677307,-1.255295180044034,-0.745394261986256,1.429049936899481,1.156012467003498,32.068218236
1.3772194579953825,0.570281924028204,-0.8826579025772248,0.8621581413788818,-0.05330422609798261,1.8096426880674603,-2.0891161337629245,0.11653070543144965,39.37597436
0.7310724566785062,-1.058715056847561,-0.8826579025772248,0.9875943394936091,-1.255295180044034,0.04613033594414773,0.08749334308848326,0.11653070543144965,27.3377234
1.2954390031801666,-1.058715056847561,-0.8826579025772248,1.5883276824574437,-1.255295180044034,-1.794751662624055,-0.6006752461119218,0.11653070543144965,23.84897484
0.9422799345931349,-1.058715056847561,-0.8826579025772248,1.9663721071519968,-1.255295180044034,-0.49515947018698575,-1.2657986294635728,1.7810643816618965,53.104130996
-0.25759177181501586,-1.058715056847561,-0.8826579025772248,0.23729342211279295,-1.255295180044034,1.748319791381765,0.2574663223906799,0.11653070543144965,17.576122192
0.11201095118149097,-1.058715056847561,-0.8826579025772248,0.11395523362348775,-1.255295180044034,1.4054641966288006,0.47515617863426207,0.11653070543144965,24.49708228
1.7728150178727307,-1.058715056847561,-0.8826579025772248,0.3856402066046649,-1.255295180044034,1.8161948913974735,-2.092147704014316,2.14795036928757,67.11359384
1.8452271335688804,-1.058715056847561,-0.8826579025772248,-0.9120972464056208,-0.16908304660247844,0.8513185393834815,-1.1829336634623167,0.11653070543144965,79.98611076
-0.25866907277604023,-1.058715056847561,-0.8826579025772248,0.250887412473749,-1.255295180044034,1.7505151704732258,0.25393214413853954,0.11653070543144965,17.54026944
0.6300678282821403,-1.058715056847561,-0.8826579025772248,0.06318665762404282,0.029334769743581394,0.19401436756701274,0.5758631359607346,0.11653070543144965,44.868340176
1.5691288300875046,-1.058715056847561,-0.8826579025772248,-1.7868656338394073,-1.255295180044034,1.761486188773888,0.3826492172882069,0.11653070543144965,71.98818916
-0.2803102750008224,-1.058715056847561,-0.8826579025772248,0.6055691564507653,-1.255295180044034,-0.029752776553253476,1.3214609092085516,-1.6841691058654633,6.467284879999999
0.626249758035304,-1.058715056847561,-0.8826579025772248,0.06781458258812095,-0.05330422609798261,0.1965056078612776,0.5781393155477262,0.11653070543144965,44.86420332
0.9758565237798251,-1.058715056847561,-0.8826579025772248,0.250887412473749,-1.255295180044034,-0.05515159796448402,-0.057576133996070006,-1.6841691058654633,14.69962832
0.5169787284897951,-1.058715056847561,-0.8826579025772248,0.9875943394936091,-1.255295180044034,0.04613033594414773,0.3826492172882069,1.7810643816618965,29.58541516
0.9082597845160214,-1.058715056847561,-0.8826579025772248,0.250887412473749,-1.255295180044034,0.8276780990402256,-0.11869543680042975,0.11653070543144965,38.21075992
0.13060516849318454,-1.058715056847561,-0.8826579025772248,0.4742984880160494,-1.255295180044034,-0.029752776553253476,1.0116851571595402,2.4086100067562097,33.70158688
1.51558661232384,-1.058715056847561,-0.8826579025772248,1.9663721071519968,-1.255295180044034,-0.49515947018698575,-2.384744649180772,2.4211134307462543,41.934619796
0.955763148166502,-1.058715056847561,-0.8826579025772248,0.250887412473749,-1.255295180044034,0.933703889699602,-0.3546791104570265,0.11653070543144965,37.42475728
0.6505881592426941,-1.058715056847561,-0.8826579025772248,0.23729342211279295,-1.255295180044034,1.1913898042569908,-0.16418349481430367,0.11653070543144965,31.899986092
0.9422799345931349,-1.058715056847561,-0.8826579025772248,1.9663721071519968,-1.255295180044034,-0.49515947018698575,-1.2657986294635728,2.4211134307462543,52.516697444
0.41947984495849705,-1.058715056847561,-0.8826579025772248,0.5182819038677307,-1.255295180044034,-0.004406323883110127,0.946286037735899,-1.054108998969429,14.98920824
1.5424968666892322,-1.058715056847561,-0.8826579025772248,0.5182819038677307,-1.255295180044034,-0.44256890788177594,-0.5838997965213293,-1.6841691058654633,24.39366088
1.3823523555395942,-1.058715056847561,-0.8826579025772248,-0.7576834496712415,0.917129086839077,0.7326590737719637,-0.2795096329876675,0.11653070543144965,78.80021203999999
1.5424968666892322,-1.058715056847561,-0.8826579025772248,0.5182819038677307,-1.255295180044034,-0.4399452764151976,-0.6980515059226455,1.156012467003498,54.315540328
1.5424968666892322,-1.058715056847561,-0.8826579025772248,0.5182819038677307,-1.255295180044034,-0.44256890788177594,-0.5838997965213293,0.11653070543144965,43.89204216
0.6032216948218068,-1.058715056847561,-0.8826579025772248,0.5182819038677307,-1.255295180044034,-0.5057046350540457,0.8649891334304264,-1.6841691058654633,15.615941924
1.6474110855680524,-1.058715056847561,-0.8826579025772248,0.8621581413788818,-1.255295180044034,1.8161948913974735,-2.092147704014316,-2.314229212761498,12.63809508
0.13060516849318454,-1.058715056847561,-0.8826579025772248,0.4742984880160494,-1.255295180044034,-0.029752776553253476,1.0116851571595402,-0.48271341335731743,21.26343984
0.7310724566785062,-1.058715056847561,-0.8826579025772248,0.250887412473749,-1.255295180044034,0.9688435759136315,0.027322245561003284,-1.054108998969429,20.27748916
0.6490737293785445,-1.058715056847561,-0.8826579025772248,0.734835614079347,-1.255295180044034,-0.029752776553253476,0.1591889712723461,-1.054108998969429,20.96696516
0.9758565237798251,-1.058715056847561,-0.8826579025772248,0.250887412473749,-1.255295180044034,-0.05515159796448402,-0.057576133996070006,-1.054108998969429,23.22155168
0.299125307386218,-1.058715056847561,-0.8826579025772248,0.23729342211279295,-1.255295180044034,1.443784834285002,0.01886716749673181,0.11653070543144965,25.216895224
0.33531261817168173,-1.058715056847561,-0.8826579025772248,0.1598457986015897,-1.255295180044034,1.2578325585903203,0.32436201134173803,0.11653070543144965,26.84819544
0.13060516849318454,-1.058715056847561,-0.8826579025772248,0.4742984880160494,-1.255295180044034,-0.029752776553253476,1.0116851571595402,-1.6841691058654633,11.36256448
0.23943634442678316,-1.058715056847561,-0.8826579025772248,0.5182819038677307,-1.255295180044034,-0.745394261986256,1.429049936899481,-1.054108998969429,14.596896395999998
0.9150998626667158,-1.058715056847561,-0.8826579025772248,1.4558487673548255,-1.255295180044034,0.412557305869214,-0.0653770448860104,-0.48271341335731743,25.62092816
0.11201095118149097,-1.058715056847561,-0.8826579025772248,0.11395523362348775,-1.255295180044034,1.4054641966288006,0.47515617863426207,-1.054108998969429,14.2032056
0.5877544536737281,-1.058715056847561,-0.8826579025772248,0.5182819038677307,-1.255295180044034,0.09646008972717926,0.6687330853711135,1.156012467003498,37.231704
0.7237249826223631,-1.058715056847561,-0.8826579025772248,0.5182819038677307,-1.255295180044034,1.0388230354228276,0.4866551750003882,-1.6841691058654633,15.87173752
0.9422799345931349,-1.058715056847561,-0.8826579025772248,1.9663721071519968,-1.255295180044034,-0.49515947018698575,-1.2657986294635728,1.156012467003498,52.908319812
0.7237249826223631,-1.058715056847561,-0.8826579025772248,0.5182819038677307,-1.255295180044034,0.933703889699602,0.45211548277475366,0.11653070543144965,32.72253096
0.6505881592426941,-1.058715056847561,-0.8826579025772248,0.23729342211279295,-1.255295180044034,1.1913898042569908,-0.16418349481430367,-1.054108998969429,21.179323768
